Filename,Disease
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163857 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163905 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163908 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163910 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163942 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163944 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163945 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163947 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163948 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163950 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163952 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163954 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_163956 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164000 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164002 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164006 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164010 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164012 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164015 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164027 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164030 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164032 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164032_1 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164036 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164049 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164052 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164055 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164058 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164101 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164106 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164109 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164111 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164115 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164117 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164120 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164122 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164126 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164128 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164133 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164135 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164139 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164142 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164145 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164148 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164159 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164200 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164202 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164204 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164207 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164211 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164214 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164218 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164222 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164230 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164254 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164255 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164258 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164303 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164306 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164312 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164314 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164318 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164323 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164328 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164330 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164352 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164354 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164358 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164401 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164403 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164406 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164410 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164413 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164416 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164420 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164423 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164425 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164426 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164428 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164432 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164434 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164437 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164440 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164443 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164445 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164447 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164449 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164502 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164504 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164512 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164514 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164517 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164520 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164535 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164538 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164543 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164545 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164548 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164551 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164555 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164608 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164757 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_164800 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165339 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165343 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165359 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165404 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165423 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165443 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165446 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165509 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165515 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165530 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165534 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165537 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165541 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165546 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165552 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165556 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165600 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165603 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165608 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165610 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165644 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165656 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165701 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165705 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165746 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165803 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165812 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165815 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165818 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165820 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165826 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165836 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165837 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165839 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165841 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165843 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165846 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165849 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165852 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165854 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165856 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165859 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165901 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165903 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165916 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_165918 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170006 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170008 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170010 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170013 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170015 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170018 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170027 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170029 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170032 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170034 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170036 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170037 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170045 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170048 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170050 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170135 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170138 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170145 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170146 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170149 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170155 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170156 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170158 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170159 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170200 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170202 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170203 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170205 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170209 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170211 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170213 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170214 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170216 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170218 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170220 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170222 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170224 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170230 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170233 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170235 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170237 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170241 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170244 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170247 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170250 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170252 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170254 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170256 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170258 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170259 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170301 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170304 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170305 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170308 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170310 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170312 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170314 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170317 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170320 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170321 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Gall Midge\IMG_20211106_170324 (Custom).jpg,Gall Midge
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123105 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123123 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123136 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123156 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123220 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123225 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123243 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123247 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123253 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123258 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123305 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123310 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123327 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123331 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123338 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123341 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123346 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123359 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123405 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123529 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123542 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123548 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123552 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123608 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123613 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123622 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123625 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123629 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123636 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123639 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123647 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123650 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123654 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123657 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123701 (Custom).jpg,Healthy
C:\Users\USER\OneDrive\Desktop\Mango\Healthy\20211231_123710 (Custom).jpg,Healthy
